YEAR;MO;DY;ALLSKY_SFC_SW_DWN;ALLSKY_KT;T2M;T2M_MAX;T2M_MIN;TS;RH2M;PRECTOTCORR;PS;WS10M;WD10M
1992;4;21;4.29;0.42;12.66;17.52;8.47;13.05;78.44;0.69;98.6;3.09;178.88
1992;4;22;6.84;0.67;13.55;20.65;8.2;13.84;50.56;1.54;98.64;4.33;159.12
1992;4;23;7.74;0.76;14.36;21.22;7.84;14.84;44.94;0;98.6;3.12;228.19
1992;4;24;6.94;0.67;16.08;22.57;9.83;16.05;53.44;0;98.43;2.73;217.94
1992;4;25;4.48;0.44;14.44;19.26;10.04;14.44;66.88;0.03;98.61;1.95;148.12
1992;4;26;7.24;0.7;16.82;24.83;10.08;17.7;50.88;0.12;98.66;2.77;234.69
1992;4;27;7.56;0.73;17.51;25.69;10.16;18.31;47.25;0;98.67;3.34;225.56
1992;4;28;7.44;0.71;19;26.54;11.96;19.73;52.5;0;98.5;2.78;207.25
1992;4;29;6.06;0.58;20.93;28.07;13.57;21.33;50.69;0;98.25;2.64;211.06
1992;4;30;7.66;0.73;22.06;29.87;14.8;22.52;47.81;0;98.24;3.06;181.12
1992;5;1;7.06;0.66;20.8;29.15;13.23;21.72;38.75;0;98.29;2.72;243.38
1992;5;2;7.05;0.66;18.84;27.41;10.74;19.67;33.38;0;98.26;3.5;206.31
1992;5;3;7.21;0.68;19.91;27.55;12.7;20.48;41.12;0;98.21;3.18;174.25
1992;5;4;7.68;0.72;21.66;28.86;13.38;21.67;39.06;0;97.99;2.7;119.19
1992;5;5;2.41;0.23;17.89;21.05;13.9;18.76;72;13.11;98.2;1.99;105.25
1992;5;6;3.88;0.36;19.49;26.08;14.24;20.58;57.81;0;98.2;3.3;211.25
1992;5;7;2.06;0.19;18.93;23.51;13.37;19.51;71.88;2.43;97.67;3.88;88.06
1992;5;8;3.7;0.34;16.19;19.62;13.53;16.6;81.81;10.28;97.25;2.97;75.81
1992;5;9;3.78;0.35;17.69;21.52;13.52;17.82;73.31;10.48;97.46;1.82;176.5
1992;5;10;6.38;0.59;18.69;25.4;12.12;19.55;65;2.3;98.2;2.5;210.44
1992;5;11;7.94;0.73;20.16;28.3;11.94;20.87;52.62;0;98.61;2.37;228.81
1992;5;12;8.09;0.73;21.34;29.47;13.33;22.31;50.56;0;98.52;2.27;233.62
1992;5;13;8.22;0.75;22.11;29.8;14.76;22.72;49.88;0;98.69;2.5;227.44
1992;5;14;7.58;0.69;24.14;31.19;16.14;24.41;43.31;0;98.76;2.6;130.75
1992;5;15;5;0.45;22.99;27.81;18.44;23.02;50.12;0.35;98.49;3.56;121.5
1992;5;16;3;0.27;18.58;21.5;14.63;18.9;63.88;5.59;98.14;3.36;240.94
1992;5;17;1.6;0.14;16.12;19.26;13.2;17.09;76;43.24;97.97;4.37;213.75
1992;5;18;3.64;0.33;14.74;17.87;12.21;15.23;71.88;7.42;98.03;3.1;189.06
1992;5;19;7.55;0.67;17.08;23.72;9.4;17.78;59.25;0;98.79;2.72;180.38
1992;5;20;6.95;0.62;19.55;26.51;11.59;20.16;55.25;0;98.74;2.3;241.69
1992;5;21;8.14;0.73;20.38;27.95;13.42;20.97;49.56;0;98.62;3.16;217.5
1992;5;22;8.48;0.76;20.69;28.23;13.55;21.39;48.5;0;98.51;3.16;232.31
1992;5;23;6.65;0.59;19.73;26.25;13.37;20.76;65.5;0;98.51;2.95;135.94
1992;5;24;6.43;0.57;18.03;20.73;14.67;18.07;79.44;0.15;98.47;2.21;154.38
1992;5;25;7.7;0.68;19.49;25;13.79;20.7;66.62;0.05;98.59;2.38;116.81
1992;5;26;8.02;0.71;22.92;29.64;15.4;23.4;48.81;0;98.69;3.07;124.5
1992;5;27;7.58;0.66;25.69;32.44;18.55;25.76;44.62;0.02;98.56;2.53;168.25
1992;5;28;5.17;0.45;26.01;33.11;19.31;25.72;47.19;0;98.41;2.21;171.06
1992;5;29;7.2;0.63;23.95;30.26;18.12;24.51;55.62;0;98.57;2.22;146.69
1992;5;30;6.87;0.6;22.89;30.55;15.31;24.17;58.62;0;98.53;2.59;148.56
1992;5;31;5.01;0.44;23.14;29.15;17.31;24.58;65.06;0.01;98.27;2.92;196.94
1992;6;1;4.56;0.4;23.11;28.3;18.69;24.83;68.31;0.39;98.13;2.36;182.31
1992;6;2;7.3;0.64;23.49;30.74;17.11;24.83;52.44;0;98.21;2.18;275.44
1992;6;3;7;0.61;23.26;31.09;15.16;24.55;44.31;0;98.29;2.58;235.38
1992;6;4;6.18;0.54;23.57;30.72;16.59;24.72;56;1.1;98.23;2.76;176.75
1992;6;5;5.53;0.48;23.57;29.99;16.98;25.03;62.62;0.5;98.11;2.4;156.25
1992;6;6;6.06;0.52;24.36;31.44;17.59;25.49;54.38;3.51;98.12;2.45;187.69
1992;6;7;7.94;0.69;25.59;33.01;17.92;27.01;52.62;0;98.17;2.43;213.25
1992;6;8;6.49;0.56;25.51;32.41;18.44;26.98;56.06;0;98.11;2.51;153.5
1992;6;9;5.94;0.52;24.26;30.13;18.2;25.34;58.88;0.01;98.12;2.45;200
1992;6;10;5.77;0.5;24.36;30.26;18.34;25.98;65.88;0.01;98.31;2.8;183.69
1992;6;11;7.9;0.69;25.54;32.53;18.19;27.06;57.12;0;98.49;2.62;168.5
1992;6;12;7.71;0.66;27.9;35.82;19.86;29.06;47.88;0;98.42;2.38;221.75
1992;6;13;6.77;0.59;29.08;36.73;21.81;30.33;43.38;0;98.13;2.77;239.5
1992;6;14;3.11;0.27;26.05;32.17;19.55;27.75;56.06;0.11;97.77;3.27;214
1992;6;15;3.85;0.34;21.38;24.59;18.26;22.9;73.81;2.67;97.56;2.24;131.38
1992;6;16;5.14;0.45;20.46;23.71;16.94;21.51;72.69;5.55;97.38;2.66;138.12
1992;6;17;4.19;0.36;21.33;24.32;17.69;21.72;76.38;9.79;97.51;3.68;157.12
1992;6;18;3.84;0.34;20.01;21.01;19.18;20.25;89.81;7.15;97.75;3.88;161.81
1992;6;19;3.92;0.34;22.14;26.33;19.11;23.2;78.12;1.59;98.24;3.82;172.81
1992;6;20;6.32;0.55;24.42;31.42;17.39;25.69;64.12;0.26;98.24;2.76;114.69
1992;6;21;6.4;0.55;25.84;32.82;18.72;27;51.69;0.01;97.74;2.59;139.81
1992;6;22;5.27;0.45;24.76;30.76;19.12;26.19;55.38;0.32;97.9;2.72;219.94
1992;6;23;7.95;0.69;25.76;33.33;18.4;27.52;52.81;0;97.94;2.68;231.19
1992;6;24;7.74;0.67;27.03;34.16;20.09;28.76;50.56;0;97.92;2.49;235.5
1992;6;25;7.55;0.66;27.98;35.15;21.62;29.61;48.75;0;97.76;2.69;231.19
1992;6;26;7.27;0.63;27.45;35.15;20.55;29.31;51.5;0.01;97.71;2.8;200
1992;6;27;7.05;0.61;26.76;33.33;20.73;28.35;60.06;0.03;97.64;2.59;146.44
1992;6;28;6.37;0.55;24.87;30.14;19.84;27.09;67.12;0.02;97.8;3.41;156.25
1992;6;29;6.45;0.56;24.69;29.26;20.65;26.53;65.81;0.17;97.98;4.08;201.12
1992;6;30;6.75;0.59;24.64;29.53;20.36;26.64;63.25;0.01;98.27;3.38;202.44
1992;7;1;6.34;0.55;24.53;30.49;19.98;26.42;60.62;0.01;98.22;3.35;187
1992;7;2;7.5;0.65;25.5;32.78;17.83;27.71;51.25;0;98.16;2.44;260.69
1992;7;3;8.29;0.72;26.29;33.44;19;28.29;43.31;0;98.27;3.04;217.25
1992;7;4;7.21;0.62;27.05;34.43;19.97;29.06;46.44;0;97.98;2.98;190.38
1992;7;5;7.42;0.65;27.68;33.47;21.09;29.97;51.38;0;98.06;2.52;186.62
1992;7;6;8.15;0.71;29.84;37.83;21.95;31.99;39.06;0;98.31;2.34;219.06
1992;7;7;8.78;0.77;30.98;39.4;23.44;32.85;31.12;0;98.22;3.12;233.31
1992;7;8;8.62;0.76;32.97;41.96;24.3;34.48;22.06;0;97.8;3.26;207.62
1992;7;9;7.27;0.64;33.14;41.67;25.55;34.81;27.81;0.59;97.61;3.41;229.56
1992;7;10;8.56;0.75;28.29;34.9;21.97;29.98;25.94;0;97.83;6.2;154.44
1992;7;11;8.38;0.73;27.11;34.84;18.95;29.04;25.12;0;98.04;3.53;221.5
1992;7;12;8.5;0.75;28.01;35.67;20.98;29.98;30.38;0;97.98;3.26;210
1992;7;13;7.88;0.7;27.66;33.29;21.27;29.62;38.44;0;97.9;2.73;200.75
1992;7;14;7.37;0.65;26.42;31.53;21.21;28.67;53.75;0;97.98;2.89;152.31
1992;7;15;7.86;0.7;26.68;32.34;21.16;28.76;56.5;0;97.95;3.13;171.06
1992;7;16;7.78;0.69;27.06;33.37;19.65;29.24;51.12;0;98.06;2.93;160.12
1992;7;17;7.56;0.67;28.97;36.71;21.81;31.37;37.88;0;98.08;2.73;233.88
1992;7;18;8.12;0.73;29.77;37.58;22.95;32.08;33;0;97.94;2.83;227.19
1992;7;19;7.98;0.71;29.5;37.62;22.62;31.93;36.19;0.01;97.47;3.11;206.81
1992;7;20;6.09;0.55;27.5;34.07;22.03;29.97;49.88;4.48;97.36;3.73;187.06
1992;7;21;4.11;0.37;23.38;25.96;20.4;24.62;77.31;31.43;97.76;2.75;163.38
1992;7;22;5.24;0.47;24.52;29.93;18.83;25.98;61.25;1.87;97.99;2.96;157.44
1992;7;23;6.76;0.61;25.7;32.26;19.17;27.15;55.62;0.49;98.05;3.26;238.56
1992;7;24;6.51;0.59;27.23;34.03;20.9;28.62;51.94;0;97.82;3.36;225.25
1992;7;25;6.18;0.56;28.38;35.23;21.73;29.85;48.25;0.02;97.81;2.9;239.06
1992;7;26;7.58;0.69;28.76;36.46;21.8;30.26;43.06;0;97.78;2.81;236.62
1992;7;27;7.9;0.72;27.69;35.55;21.15;29.36;46.06;0.01;97.65;3.74;226.88
1992;7;28;6.95;0.63;28.54;35.22;22.22;30.26;53.19;0;97.68;3.05;207
1992;7;29;6.8;0.62;29.37;36.3;22.53;31.12;52.94;0;97.75;2.42;238.94
1992;7;30;6.88;0.63;29.81;37.25;23.26;31.52;41.62;0;97.79;3.51;245.56
1992;7;31;7.06;0.65;28.98;36.23;22.44;30.3;32.25;0;97.85;6.82;111.19
1992;8;1;7.81;0.72;27.77;35.93;21.37;29.55;33.81;0;97.8;4.66;205.94
1992;8;2;7.88;0.73;27.56;35.19;20.7;29.53;39.38;0;97.85;3.96;217.62
1992;8;3;7.47;0.7;27.8;34.35;21.4;29.76;48.06;0;97.94;3.23;194.25
1992;8;4;6.73;0.62;28.54;34.57;22.29;30.35;54.62;0;98.12;3.05;148.62
1992;8;5;6.76;0.63;30.91;39.03;23.62;32.98;37.06;0;98;2.18;260.31
1992;8;6;7.82;0.73;31.63;39.73;23.33;33.15;29.75;0;97.8;4.74;191.38
1992;8;7;7.77;0.73;30.65;38.84;23.31;32.81;35;0;97.74;4.05;229.25
1992;8;8;7.53;0.71;30.94;38.95;24.21;33.12;35.31;0;97.78;3.91;245.75
1992;8;9;7.1;0.67;31.08;38.58;23.87;33.01;31.88;0;97.81;5.33;164.06
1992;8;10;7.53;0.72;31.67;40.05;24.58;33.43;29.44;0;97.81;5.3;122.94
1992;8;11;7.54;0.72;31.82;39.12;25.16;33.64;27.5;0;98.04;4.09;211.75
1992;8;12;7.68;0.74;33.22;40.85;25.15;34.22;21.19;0;98.07;3.24;139.69
1992;8;13;7.16;0.69;33.04;40.48;24.92;34.33;21.5;0;97.94;2.95;158.25
1992;8;14;6.77;0.66;30.94;37.14;25.62;32.92;35.56;0;97.94;2.89;179
1992;8;15;6.81;0.66;28.67;34.55;23.49;30.48;46.44;0;98.18;3.03;219.88
1992;8;16;6.41;0.62;30;37.32;23.12;32.23;54.94;0;98.22;3.07;147.38
1992;8;17;6.46;0.63;31.72;39.07;24.76;33.78;43.75;0;98.05;2.26;242.06
1992;8;18;6.72;0.66;31.83;39.84;24.69;33.66;30.06;0;97.81;2.95;283.69
1992;8;19;7.13;0.7;31.38;40.76;23.76;33.28;27.38;0;97.83;4.05;206
1992;8;20;7.09;0.7;30.96;38.41;24.4;32.89;35.62;0;97.89;3.6;216.62
1992;8;21;6.51;0.65;28.83;35.08;24.01;30.91;52.56;0;97.9;3.23;144.5
1992;8;22;5.89;0.59;26.7;31.91;22.65;28.87;62.31;0.01;97.98;3.07;165.56
1992;8;23;5.05;0.51;27.05;31.42;22.72;29.12;58.56;0.07;98.03;3.17;183.5
1992;8;24;6.08;0.62;28.57;35.19;22.08;30.57;48.75;1.06;98.03;2.72;203.81
1992;8;25;6.47;0.66;28.87;35.72;22.58;30.23;43;0.05;98.15;2.66;200.75
1992;8;26;6.66;0.68;30.37;38.4;23.4;32.04;32.25;0;98.25;3.19;205.06
1992;8;27;6.69;0.69;30.17;38.4;23.91;31.9;30.31;0;97.99;4.14;224.31
1992;8;28;6.68;0.7;29.94;39.02;22.24;31.58;30.06;0;97.99;3.96;235.62
1992;8;29;6.81;0.71;30.21;37.43;23.73;31.75;31.69;0;98.2;3.41;211.44
1992;8;30;6.72;0.7;29.64;36.98;23.45;31.45;42.19;0;98.08;3.01;130.81
1992;8;31;6.86;0.72;29.33;36.37;23.21;31.01;45.5;0;98.19;2.66;152.25
1992;9;1;6.96;0.73;28.55;36.05;21.76;29.74;35.44;0;98.36;3.31;152.31
1992;9;2;6.9;0.73;29.13;37.92;21.25;30.37;32.25;0;98.47;3.23;200.94
1992;9;3;6.57;0.7;31.96;40.96;24.44;33.19;25.19;0;98.29;3.12;236.56
1992;9;4;6.84;0.73;32.36;39.9;26.55;33.51;27.88;0;98;3.58;216.12
1992;9;5;6.29;0.68;30.2;37.02;24.03;31.65;37.88;0;97.81;3.01;175.44
1992;9;6;6.35;0.7;29.55;36.31;23.01;30.83;37.38;0;97.84;2.84;265.31
1992;9;7;5.31;0.59;27.58;33.32;23.08;29.44;57.5;0;97.9;3.13;197.38
1992;9;8;5.74;0.63;26.95;33.25;21.62;28.91;47.94;0;98.05;2.85;225.62
1992;9;9;6.33;0.7;27.13;35.31;20.54;28.89;30.69;1.66;98.24;3.48;244.38
1992;9;10;6.45;0.72;27.74;36.42;20.94;29.33;32;0;98.24;4.23;225.69
1992;9;11;6.31;0.71;28.76;37.11;22.13;30.36;32.75;0;98.04;4.2;224.69
1992;9;12;6.16;0.7;27.29;34.12;21.76;28.88;36.31;0.04;97.92;4.1;237.38
1992;9;13;5.55;0.63;26.55;33.98;20.8;28.3;36.94;0;98.01;3.26;219.81
1992;9;14;5.79;0.66;26.08;33.12;20.63;27.73;35.56;0;98.36;3.51;199.31
1992;9;15;5.73;0.66;26.01;33.27;20.39;27.67;38.62;0;98.42;3.3;236.62
1992;9;16;5.87;0.69;26.96;35.01;20.87;28.59;31.94;0;98.28;2.94;268.5
1992;9;17;5.9;0.7;26.51;34.74;20.3;27.9;29.44;0;98.25;3.37;244.75
1992;9;18;3.44;0.41;25.87;32.84;20.07;27.08;34.25;0;98.24;3.36;205.94
1992;9;19;5.9;0.7;26.04;33.55;20.03;27.32;38.31;0;98.24;3.16;125.69
1992;9;20;5.49;0.66;24.99;30.61;20.11;26.49;51.44;0;98.44;3.26;158.88
1992;9;21;5.12;0.62;25.58;32.05;19.79;26.76;50.69;1.17;98.61;2.51;215.06
1992;9;22;5.03;0.61;25.63;33.48;19.8;26.95;38.56;0;98.66;3.02;217.62
1992;9;23;1.74;0.21;24.82;30.33;20.04;26.28;46.31;1.2;98.49;2.92;129.94
1992;9;24;4.29;0.53;22.3;27.15;16.51;22.83;54.88;8.57;98.25;2.45;250.25
1992;9;25;5.23;0.66;19.68;27.19;13.59;20.86;40.5;0.65;98.55;3.82;237.69
1992;9;26;3.73;0.47;20.1;26.74;15.09;21.49;30.12;0.03;98.75;4.38;252.62
1992;9;27;4.93;0.62;18.78;25.99;13.7;19.76;31.5;0;99;6.74;136.81
1992;9;28;5.31;0.68;19.05;27.41;12.44;19.8;29.12;0;99.17;4.2;237.56
1992;9;29;4.82;0.62;21.12;29.28;14.42;21.27;22.81;0;98.98;3.47;247.12
1992;9;30;5.19;0.67;22.27;30.6;15.87;22.23;21.69;0;98.79;3.34;197.94
1992;10;1;5.66;0.74;22.51;31.07;15.41;22.08;21.75;0;98.52;2.98;108.56
1992;10;2;5.47;0.73;22.04;30.28;14.85;21.89;27.62;0;98.55;2.91;133.31
1992;10;3;5.44;0.73;21.94;29.64;14.98;22.19;38.88;0;98.63;2.97;154.19
1992;10;4;5.28;0.71;22.84;30.34;16.55;23.4;49.38;0;98.76;2.57;160.06
1992;10;5;5.04;0.68;25.08;34.3;17.62;25.67;33;0;98.68;2.59;250.75
1992;10;6;4.5;0.62;27.19;35.59;20.05;27.65;34.12;0;98.65;3.34;314.06
1992;10;7;4.8;0.66;27.87;35.92;22.55;28.52;37;0;98.63;3.12;215.81
1992;10;8;4.63;0.64;25.6;32.69;20.41;26.6;48.5;0;98.24;3.01;99.38
1992;10;9;3.29;0.46;23.51;30.58;17.42;24.58;35.94;0.04;98.06;4.69;304.75
1992;10;10;4.77;0.67;20.62;29.15;14.08;21.7;22.69;0;98.46;3.08;258.81
1992;10;11;4.79;0.69;22.22;30.73;15.4;22.47;22.12;0;98.63;3.14;234.31
1992;10;12;4.74;0.68;22.76;29.83;17.63;22.94;34.06;0;98.73;2.56;149.12
1992;10;13;3.92;0.57;24.15;32.02;18.05;24.21;38.62;0;98.62;2.37;192.06
1992;10;14;4.04;0.59;23.94;31.98;18.46;24.71;42.19;0.04;98.65;2.67;310.81
1992;10;15;4.18;0.62;23.26;31.08;17.98;24.22;45.12;0;98.66;2.7;199.44
1992;10;16;3.24;0.48;23.29;29.8;18.08;22.84;38.38;0;98.54;2.39;68.94
1992;10;17;4.45;0.67;24.31;32.47;19.1;24.51;30;0;98.47;3.04;201.06
1992;10;18;4.4;0.67;23.61;30.96;18.01;23.66;37.81;0;98.72;2.62;151.44
1992;10;19;4.25;0.66;23.61;30.37;18.75;24.09;41.06;0;98.71;2.51;211.75
1992;10;20;3.9;0.61;22.87;29.55;18.02;23.55;54.69;0;98.69;2.56;134
1992;10;21;4.25;0.67;23.38;31.85;17.94;24.1;38.75;0;98.56;3.01;276.56
1992;10;22;4.16;0.66;22.08;29.03;17.69;22.69;50.31;0;98.61;3.2;234.56
1992;10;23;3.35;0.54;21.01;26.94;17;22.01;76.12;0;98.73;2.84;140.56
1992;10;24;2.31;0.38;21.53;28.2;17.2;21.33;69.62;0.06;98.65;3.88;207.81
1992;10;25;2.45;0.4;20.4;26.42;15.34;20.46;63.88;6.26;98.3;5.05;258.94
1992;10;26;3.96;0.66;16.73;23.26;11.73;16.85;49.31;0.43;98.85;2.83;187.19
1992;10;27;2.85;0.48;17.16;23.38;12.02;17.56;61.75;0.11;98.89;2.7;153.31
1992;10;28;2.17;0.37;18.08;22.75;15.01;18.57;77.25;0.59;99.08;1.83;100.88
1992;10;29;3.15;0.54;18.4;23.73;14.12;18.8;68.12;0.05;99.25;2.3;145.12
1992;10;30;3.95;0.68;20.24;28.01;15.4;20.19;49;0;99.23;2.84;181.25
1992;10;31;3.97;0.69;22.38;30.49;16.4;22.05;37.75;0;99.18;3.43;257.44
1992;11;1;3.82;0.66;23.51;31.34;18.66;22.78;28.56;0;99.06;3.93;250.75
1992;11;2;3.82;0.67;22.87;29.87;18.15;22.12;29.31;0;99.06;3.77;226.44
1992;11;3;3.89;0.7;22.48;29.47;17.29;22.05;29.38;0;99.06;3.31;60.94
1992;11;4;2.39;0.43;23.5;29.57;19.91;23.05;27.75;0;99.09;3.71;34.81
1992;11;5;1.99;0.36;23.33;30.05;18.33;23.02;31.44;0.1;98.84;3.1;175.88
1992;11;6;2.39;0.44;17.34;22.69;10.3;17.59;35.62;0.05;98.46;7.43;346.69
1992;11;7;3.22;0.59;12.33;18.43;8.52;13.01;30.06;0;98.78;7.29;153.56
1992;11;8;3.64;0.68;12.87;20.15;7.42;13.07;36.31;0;99.08;3.43;213.12
1992;11;9;3.69;0.7;13.56;20.57;8.35;13.35;38;0;99.07;2.76;128.81
1992;11;10;2.52;0.48;14.51;21.67;9.4;14.67;37;0.07;98.85;3.39;152.81
1992;11;11;3.4;0.66;13.5;19.33;9.68;13.67;42.44;0;98.81;3.28;169.75
1992;11;12;3.08;0.59;14.08;20.44;9.1;13.76;46.44;0.16;99.01;2.47;116.75
1992;11;13;1.51;0.3;15.16;20.5;11.08;14.9;61.88;2.16;98.98;2.43;101.38
1992;11;14;1.29;0.26;14.56;18.49;12.15;14.89;80.88;15.56;98.98;2.64;120.12
1992;11;15;0.78;0.16;16.31;19.74;10.15;16.03;79.94;41.28;98.46;4.76;226.62
1992;11;16;3.65;0.73;12.78;19.63;7.3;12.07;45.19;0;99.16;3.9;223.31
1992;11;17;3.64;0.74;12.87;19.94;7.76;12.52;52.75;0;99.51;3.64;67.5
1992;11;18;2.49;0.51;14.43;21.88;8.75;13.45;47.31;0;99.24;3.29;30
1992;11;19;0.71;0.15;15.7;20.08;13.4;15.01;53.25;0.9;98.88;4.95;45.25
1992;11;20;0.67;0.14;13.42;15.11;11.96;13.33;80.62;10.96;98.3;4.04;58.62
1992;11;21;0.52;0.11;13.73;15.29;11.57;13.18;89.31;27.58;97.58;4.72;192
1992;11;22;1.44;0.3;8.5;11.77;4.77;8.18;51.75;2.2;97.86;6.27;339.69
1992;11;23;1.97;0.42;8.94;15.65;3.5;8.49;62.25;5.03;98.38;3.78;197.5
1992;11;24;2.76;0.59;6.39;9.73;3.4;6.23;44.31;0.33;98.06;9.52;348.38
1992;11;25;2.79;0.6;4.37;9.35;0.77;4.12;48.06;0;99.09;6.52;208.81
1992;11;26;3.01;0.66;5.22;12.27;-0.52;4.2;52.31;0;99.5;2.75;128.38
1992;11;27;3.29;0.72;7.47;12.63;2.41;7.33;68.5;0.24;99.22;2.09;89.12
1992;11;28;1.86;0.41;9.18;14.87;5.04;9.25;75.44;0.69;98.97;3.11;34.31
1992;11;29;2.94;0.66;6.68;12.45;2.87;6.33;64.75;0;99.31;3.63;49.12
1992;11;30;2;0.45;5.7;9.94;2.5;5.48;69.31;0.05;99.57;2.74;34.31
1992;12;1;0.51;0.12;5.07;5.86;4.12;5.18;83.44;26.73;99.15;6.05;23.31
1992;12;2;0.75;0.17;7.91;11.75;4.48;7.27;74.12;4.3;98.69;6.12;27.81
1992;12;3;2.87;0.66;9.51;16.03;6.33;8.43;65.25;0.11;98.75;3.27;244.88
1992;12;4;2.68;0.62;9.82;14.45;5.86;8.89;68.69;0.02;99.06;1.77;117.69
1992;12;5;3.1;0.71;9.72;16.69;5.38;8.71;60;0.11;99.03;3.09;247.38
1992;12;6;2.57;0.59;10.3;15.15;5.75;10.12;78;0.9;98.98;2.02;74.06
1992;12;7;0.69;0.16;10.69;13.9;8.65;10.76;91.69;13.49;98.59;3.59;78.81
1992;12;8;1.32;0.31;9.27;13.35;6.75;9.2;78.62;2.02;98.56;4.72;32.81
1992;12;9;3.09;0.73;10.12;16.05;6.12;8.91;70.19;0;99.27;2.22;140.44
1992;12;10;2.57;0.6;9.79;15.18;6.1;9.27;77.12;0;99.32;3.1;50.62
1992;12;11;2.94;0.7;10.24;15.2;7.3;9.48;75.44;0.02;99.09;3.54;32.25
1992;12;12;2.72;0.65;9.93;14.15;6.83;9.46;78.25;4.49;98.76;2.21;144.12
1992;12;13;2.44;0.58;10.13;14.47;7.12;10.08;83.94;3.4;98.14;2.1;83.25
1992;12;14;0.74;0.18;10.5;12.6;7.01;10.05;92.81;38.05;97.16;4.52;174.81
1992;12;15;1;0.24;7.41;9.71;5.15;7.21;87.12;12.8;97.28;4.16;107.88
1992;12;16;1.5;0.36;6.81;8.06;5.33;6.72;89.25;7.09;98.23;3.1;37.25
1992;12;17;2.65;0.63;6.8;10.64;3.75;5.94;76.25;0.22;98.98;2.48;125.88
1992;12;18;2.83;0.68;5.88;12.18;2.6;5.17;67.38;0.08;99.32;3.41;263.69
1992;12;19;2.88;0.69;5.36;11.5;2.25;4.89;67.12;0.02;99.21;4.61;203.19
1992;12;20;2.85;0.68;4.93;10.68;1.94;4.39;67;0;98.92;4.34;155.19
1992;12;21;2.76;0.66;4.39;10.62;0.73;3.94;64.06;0;99.01;4.43;173.56
1992;12;22;2.33;0.55;4.55;10.38;0.49;3.92;61.31;0.03;99.03;3.25;205.19
1992;12;23;1.67;0.4;2.57;8.33;-1.6;2.47;59.88;0.13;98.89;5.67;350.25
1992;12;24;2.53;0.6;-0.14;3.75;-2.33;-0.23;53.69;0.08;98.87;7.56;275.19
1992;12;25;2.01;0.48;0.82;5.42;-1.85;0.4;58.75;0.19;99.09;5.64;336.38
1992;12;26;2.37;0.56;1.05;6.65;-2.23;0.67;63.06;0.09;99.46;4.17;226.31
1992;12;27;2.54;0.61;1.45;6.35;-1.73;0.71;64.56;0.03;99.4;3.26;152.94
1992;12;28;2.68;0.63;1.78;6.75;-1.35;1.56;69.75;0;99.67;3.7;41.75
1992;12;29;2.64;0.62;1.8;7.34;-1.01;1.42;66.81;0;99.5;4.23;40.81
1992;12;30;2.76;0.66;3.37;9.76;-0.63;2.25;67.62;0;99.27;2.73;62.38
1992;12;31;2.87;0.68;3.88;9.59;0.69;3.25;72.69;0.03;99.46;3.11;98.56
1993;1;1;1.51;0.35;3.13;6.79;1.77;3.19;81.31;0.92;99.51;4.34;31
1993;1;2;1.42;0.34;4.56;8.17;2.17;4.48;78.5;0.04;99.3;5.05;33.31
1993;1;3;2.68;0.62;5.29;10.46;2.73;4.76;76.56;0.05;99.31;3.66;48.12
1993;1;4;2.71;0.63;5.98;11.02;2.62;4.77;72.38;0.05;99.12;3.59;61.31
1993;1;5;2.81;0.65;3.72;10.89;-1.3;3.37;52.38;0;99.14;6.93;239.44
1993;1;6;0.94;0.22;3.19;6.68;-1.61;2.88;68.62;0.74;99.01;5.6;32.31
1993;1;7;0.86;0.2;5.93;7.06;3.97;4.89;87.06;11.73;97.83;4.92;63.44
1993;1;8;2.64;0.6;4.66;9.95;0.3;2.98;76.56;0.26;97.79;2.67;230.81
1993;1;9;2.93;0.66;4.25;10.83;0.61;3.71;60.81;0.22;98.6;5.69;237.94
1993;1;10;2.38;0.53;3.58;9.01;0;3.04;62.19;0.13;98.85;5.08;173.25
1993;1;11;2.91;0.65;5.28;11.91;1.79;4.68;58.31;0;99.08;5.73;231.19
1993;1;12;2.87;0.63;5.59;12.82;1.19;4.46;50;0.02;99.38;4.11;269.44
1993;1;13;3.07;0.68;7.14;14.4;2.51;5.98;55.12;0;99.58;3.45;268.56
1993;1;14;3.04;0.66;8.15;16.75;3.64;6.73;56.06;0;99.76;4.55;235.25
1993;1;15;3.37;0.73;7.65;15.8;3.15;5.95;53.5;0;99.46;2.83;164.38
1993;1;16;2.77;0.59;3.73;9.87;-0.31;3.11;56;0;99.74;4.97;223.06
1993;1;17;3.06;0.66;5.84;14.65;0.46;5.05;51.12;0;99.6;4.02;260.88
1993;1;18;3.16;0.67;8.44;17.44;2.58;7.86;61.31;0;99.31;5.34;223.5
1993;1;19;3.33;0.7;9.37;15.31;4.76;7.66;61.38;0;99.55;2.65;123.88
1993;1;20;3.21;0.67;9.02;15.7;4.23;7.17;64.31;0;99.38;2.27;139.88
1993;1;21;3.02;0.62;8.03;15.05;4.01;6.97;62.5;0;99.27;2.64;122.31
1993;1;22;3.34;0.69;8.25;15.92;3.87;6.95;55.19;0;99.5;3.66;250.31
1993;1;23;3.46;0.7;8.9;15.4;4.37;7.53;66.06;0;99.57;2.58;227.94
1993;1;24;3.09;0.62;9.76;17.08;4.59;7.96;67.06;0.07;99.13;2.08;180.44
1993;1;25;2.75;0.55;9.77;14.78;5.19;9.58;75;0.37;99.02;3.4;117
